Concept,Member,Member Type,Sort Weight,_version:1,_order:1000
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168209,CONCEPT-SET,60,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168215,CONCEPT-SET,61,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168214,CONCEPT-SET,62,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163626,CONCEPT-SET,63,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1031,CONCEPT-SET,64,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1032,CONCEPT-SET,65,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1029,CONCEPT-SET,66,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:306,CONCEPT-SET,67,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164934,CONCEPT-SET,68,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164930,CONCEPT-SET,69,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160916,CONCEPT-SET,70,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:785,CONCEPT-SET,71,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160917,CONCEPT-SET,72,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1299,CONCEPT-SET,73,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161469,CONCEPT-SET,74,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161494,CONCEPT-SET,75,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:857,CONCEPT-SET,76,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161500,CONCEPT-SET,77,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160919,CONCEPT-SET,78,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160920,CONCEPT-SET,79,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160921,CONCEPT-SET,80,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160915,CONCEPT-SET,81,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163618,CONCEPT-SET,82,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163600,CONCEPT-SET,83,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163601,CONCEPT-SET,84,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1011,CONCEPT-SET,85,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159653,CONCEPT-SET,86,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164926,CONCEPT-SET,87,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1297,CONCEPT-SET,88,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161489,CONCEPT-SET,89,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159829,CONCEPT-SET,90,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163620,CONCEPT-SET,91,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159430,CONCEPT-SET,92,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1325,CONCEPT-SET,93,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:908,CONCEPT-SET,94,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1007,CONCEPT-SET,95,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160922,CONCEPT-SET,96,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1014,CONCEPT-SET,97,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161490,CONCEPT-SET,98,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1008,CONCEPT-SET,99,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160913,CONCEPT-SET,100,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1619,CONCEPT-SET,101,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:848,CONCEPT-SET,102,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159497,CONCEPT-SET,103,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166038,CONCEPT-SET,104,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1135,CONCEPT-SET,105,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161507,CONCEPT-SET,106,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1134,CONCEPT-SET,107,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164364,CONCEPT-SET,108,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:790,CONCEPT-SET,109,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161511,CONCEPT-SET,110,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:887,CONCEPT-SET,111,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1458,CONCEPT-SET,112,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:653,CONCEPT-SET,113,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:654,CONCEPT-SET,114,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1013,CONCEPT-SET,115,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159643,CONCEPT-SET,116,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161154,CONCEPT-SET,117,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1133,CONCEPT-SET,118,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161516,CONCEPT-SET,119,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1132,CONCEPT-SET,120,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161502,CONCEPT-SET,121,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161505,CONCEPT-SET,122,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161504,CONCEPT-SET,123,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:655,CONCEPT-SET,124,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1006,CONCEPT-SET,125,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:717,CONCEPT-SET,126,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161522,CONCEPT-SET,127,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161523,CONCEPT-SET,128,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161503,CONCEPT-SET,129,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1009,CONCEPT-SET,130,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159654,CONCEPT-SET,131,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163699,CONCEPT-SET,132,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159825,CONCEPT-SET,133,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1298,CONCEPT-SET,134,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163435,CONCEPT-SET,135,,
1001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163676,CONCEPT-SET,136,,
9856203a-85c7-4adb-9732-e06d4b12f930,CIEL:160918,CONCEPT-SET,1,,
9856203a-85c7-4adb-9732-e06d4b12f930,CIEL:164923,CONCEPT-SET,2,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168168,CONCEPT-SET,1,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163681,CONCEPT-SET,2,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165561,CONCEPT-SET,3,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168169,CONCEPT-SET,4,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168170,CONCEPT-SET,5,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163680,CONCEPT-SET,6,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168171,CONCEPT-SET,7,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159658,CONCEPT-SET,8,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168173,CONCEPT-SET,9,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159657,CONCEPT-SET,10,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168172,CONCEPT-SET,11,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159661,CONCEPT-SET,12,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168217,CONCEPT-SET,13,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159830,CONCEPT-SET,14,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165541,CONCEPT-SET,15,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163629,CONCEPT-SET,16,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163691,CONCEPT-SET,17,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163690,CONCEPT-SET,18,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165540,CONCEPT-SET,19,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167209,CONCEPT-SET,20,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168174,CONCEPT-SET,21,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168175,CONCEPT-SET,22,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168176,CONCEPT-SET,23,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164938,CONCEPT-SET,24,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167459,CONCEPT-SET,25,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168177,CONCEPT-SET,26,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168178,CONCEPT-SET,27,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168179,CONCEPT-SET,28,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159659,CONCEPT-SET,29,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168180,CONCEPT-SET,30,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167212,CONCEPT-SET,31,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159656,CONCEPT-SET,32,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168181,CONCEPT-SET,33,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:302,CONCEPT-SET,34,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165177,CONCEPT-SET,35,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1369,CONCEPT-SET,36,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159660,CONCEPT-SET,37,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163694,CONCEPT-SET,38,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163693,CONCEPT-SET,39,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164922,CONCEPT-SET,40,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164948,CONCEPT-SET,41,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:160735,CONCEPT-SET,42,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163696,CONCEPT-SET,43,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161134,CONCEPT-SET,44,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163695,CONCEPT-SET,45,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161156,CONCEPT-SET,46,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163692,CONCEPT-SET,47,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163685,CONCEPT-SET,48,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167210,CONCEPT-SET,49,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163683,CONCEPT-SET,50,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159734,CONCEPT-SET,51,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159733,CONCEPT-SET,52,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163684,CONCEPT-SET,53,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164947,CONCEPT-SET,54,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163688,CONCEPT-SET,55,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163689,CONCEPT-SET,56,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:849,CONCEPT-SET,57,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161443,CONCEPT-SET,58,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161444,CONCEPT-SET,59,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162106,CONCEPT-SET,60,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165392,CONCEPT-SET,61,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162096,CONCEPT-SET,62,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165304,CONCEPT-SET,63,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161442,CONCEPT-SET,64,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161441,CONCEPT-SET,65,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:56,CONCEPT-SET,66,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161440,CONCEPT-SET,67,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161438,CONCEPT-SET,68,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:45,CONCEPT-SET,69,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1875,CONCEPT-SET,70,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167183,CONCEPT-SET,71,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161445,CONCEPT-SET,72,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161439,CONCEPT-SET,73,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163682,CONCEPT-SET,74,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163687,CONCEPT-SET,75,,
159994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163686,CONCEPT-SET,76,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161466,CONCEPT-SET,1,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161151,CONCEPT-SET,2,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159650,CONCEPT-SET,3,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159648,CONCEPT-SET,4,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159651,CONCEPT-SET,5,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166556,CONCEPT-SET,6,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159647,CONCEPT-SET,7,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159649,CONCEPT-SET,8,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159652,CONCEPT-SET,9,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159646,CONCEPT-SET,10,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164925,CONCEPT-SET,11,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167207,CONCEPT-SET,12,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167208,CONCEPT-SET,13,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164927,CONCEPT-SET,14,,
159995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:164921,CONCEPT-SET,15,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162827,CONCEPT-SET,1,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162826,CONCEPT-SET,2,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161926,CONCEPT-SET,3,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159827,CONCEPT-SET,4,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,SNOMED-CT:55323000,CONCEPT-SET,5,,
1002AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163669,CONCEPT-SET,6,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161158,CONCEPT-SET,1,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161513,CONCEPT-SET,2,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161160,CONCEPT-SET,3,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161159,CONCEPT-SET,4,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:161168,CONCEPT-SET,5,,
1d372353-ff56-49d4-97dd-5274fd460156,CIEL:166591,CONCEPT-SET,6,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:151556,CONCEPT-SET,1,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:161462,CONCEPT-SET,2,,
43d31d4d-01a0-47b1-854f-545d57a0c78f,CIEL:165539,CONCEPT-SET,3,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163649,CONCEPT-SET,1,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163651,CONCEPT-SET,2,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163648,CONCEPT-SET,3,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1043,CONCEPT-SET,4,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1039,CONCEPT-SET,5,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161457,CONCEPT-SET,6,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161455,CONCEPT-SET,7,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161456,CONCEPT-SET,9,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163647,CONCEPT-SET,10,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163650,CONCEPT-SET,11,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161453,CONCEPT-SET,12,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161452,CONCEPT-SET,13,,
163350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163646,CONCEPT-SET,14,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163658,CONCEPT-SET,1,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163662,CONCEPT-SET,2,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161467,CONCEPT-SET,3,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163659,CONCEPT-SET,4,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163661,CONCEPT-SET,5,,
163368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163663,CONCEPT-SET,6,,
163365AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:885,CONCEPT-SET,1,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168114,CONCEPT-SET,1,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165562,CONCEPT-SET,2,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:168019,CONCEPT-SET,3,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163603,CONCEPT-SET,4,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167330,CONCEPT-SET,5,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167349,CONCEPT-SET,6,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167348,CONCEPT-SET,7,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167357,CONCEPT-SET,8,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167359,CONCEPT-SET,9,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163633,CONCEPT-SET,10,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167360,CONCEPT-SET,11,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167352,CONCEPT-SET,12,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167358,CONCEPT-SET,13,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167363,CONCEPT-SET,14,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167356,CONCEPT-SET,15,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159362,CONCEPT-SET,16,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167364,CONCEPT-SET,17,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161454,CONCEPT-SET,18,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163348,CONCEPT-SET,19,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167351,CONCEPT-SET,20,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161448,CONCEPT-SET,21,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:163634,CONCEPT-SET,22,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:304,CONCEPT-SET,23,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161450,CONCEPT-SET,24,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1368,CONCEPT-SET,25,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161447,CONCEPT-SET,26,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166401,CONCEPT-SET,27,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161449,CONCEPT-SET,28,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167355,CONCEPT-SET,29,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167354,CONCEPT-SET,30,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167353,CONCEPT-SET,31,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167362,CONCEPT-SET,32,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167350,CONCEPT-SET,33,,
159993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:167365,CONCEPT-SET,34,,
160013AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:165981,CONCEPT-SET,1,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159870,CONCEPT-SET,1,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159869,CONCEPT-SET,2,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159865,CONCEPT-SET,3,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159868,CONCEPT-SET,4,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159867,CONCEPT-SET,5,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159866,CONCEPT-SET,6,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162202,CONCEPT-SET,7,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159858,CONCEPT-SET,8,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:307,CONCEPT-SET,9,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:1367,CONCEPT-SET,10,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:159984,CONCEPT-SET,11,,
1004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166550,CONCEPT-SET,12,,
