Concept,Member,Member Type,Sort Weight,_version:1,_order:1000
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165089,CONCEPT-SET,54,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165861,CONCEPT-SET,55,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163610,CONCEPT-SET,56,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163342,CONCEPT-SET,57,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:151556,CONCEPT-SET,58,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163545,CONCEPT-SET,59,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163658,CONCEPT-SET,60,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164938,CONCEPT-SET,61,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1036,CONCEPT-SET,62,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1038,CONCEPT-SET,63,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:885,CONCEPT-SET,64,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163662,CONCEPT-SET,65,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165852,CONCEPT-SET,66,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165841,CONCEPT-SET,67,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165842,CONCEPT-SET,68,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165840,CONCEPT-SET,69,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165981,CONCEPT-SET,70,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165562,CONCEPT-SET,71,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:168019,CONCEPT-SET,72,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1945,CONCEPT-SET,73,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165611,CONCEPT-SET,74,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165624,CONCEPT-SET,75,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165982,CONCEPT-SET,76,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161462,CONCEPT-SET,77,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163661,CONCEPT-SET,78,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163663,CONCEPT-SET,79,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159870,CONCEPT-SET,80,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159869,CONCEPT-SET,81,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159865,CONCEPT-SET,82,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159868,CONCEPT-SET,83,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159867,CONCEPT-SET,84,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159866,CONCEPT-SET,85,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163603,CONCEPT-SET,86,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167330,CONCEPT-SET,87,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167377,CONCEPT-SET,88,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1031,CONCEPT-SET,89,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1032,CONCEPT-SET,90,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1043,CONCEPT-SET,91,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1039,CONCEPT-SET,92,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164917,CONCEPT-SET,93,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:5475,CONCEPT-SET,94,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:162202,CONCEPT-SET,95,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159858,CONCEPT-SET,96,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161456,CONCEPT-SET,98,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165539,CONCEPT-SET,99,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165865,CONCEPT-SET,100,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164923,CONCEPT-SET,101,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164921,CONCEPT-SET,102,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164920,CONCEPT-SET,103,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164922,CONCEPT-SET,104,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165302,CONCEPT-SET,105,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161149,CONCEPT-SET,106,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161454,CONCEPT-SET,107,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165301,CONCEPT-SET,108,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:166137,CONCEPT-SET,109,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161472,CONCEPT-SET,110,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1356,CONCEPT-SET,111,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:32,CONCEPT-SET,112,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161427,CONCEPT-SET,113,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161423,CONCEPT-SET,114,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163722,CONCEPT-SET,115,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1643,CONCEPT-SET,116,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161459,CONCEPT-SET,117,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161460,CONCEPT-SET,118,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161454,CONCEPT-SET,119,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:164926,CONCEPT-SET,120,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:908,CONCEPT-SET,121,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:307,CONCEPT-SET,122,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1367,CONCEPT-SET,123,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159984,CONCEPT-SET,124,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167349,CONCEPT-SET,125,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167348,CONCEPT-SET,126,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167357,CONCEPT-SET,127,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167359,CONCEPT-SET,128,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163633,CONCEPT-SET,129,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167360,CONCEPT-SET,130,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167352,CONCEPT-SET,131,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167358,CONCEPT-SET,132,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167363,CONCEPT-SET,133,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167356,CONCEPT-SET,134,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:159362,CONCEPT-SET,135,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163348,CONCEPT-SET,136,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163634,CONCEPT-SET,137,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:304,CONCEPT-SET,138,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161450,CONCEPT-SET,139,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:1368,CONCEPT-SET,140,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:161447,CONCEPT-SET,141,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:166401,CONCEPT-SET,142,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167355,CONCEPT-SET,143,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167354,CONCEPT-SET,144,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167353,CONCEPT-SET,145,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167362,CONCEPT-SET,146,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167350,CONCEPT-SET,147,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167365,CONCEPT-SET,148,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163696,CONCEPT-SET,149,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163692,CONCEPT-SET,150,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163685,CONCEPT-SET,151,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:167210,CONCEPT-SET,152,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163683,CONCEPT-SET,153,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163684,CONCEPT-SET,154,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163688,CONCEPT-SET,155,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163689,CONCEPT-SET,156,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:165304,CONCEPT-SET,157,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:56,CONCEPT-SET,158,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:45,CONCEPT-SET,159,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163687,CONCEPT-SET,160,,
50975c1d-ae6a-4e8a-90cd-172a1e55156c,CIEL:163686,CONCEPT-SET,161,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1334,CONCEPT-SET,1,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1335,CONCEPT-SET,2,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:166022,CONCEPT-SET,3,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:160767,CONCEPT-SET,4,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:168288,CONCEPT-SET,5,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1328,CONCEPT-SET,6,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:167999,CONCEPT-SET,7,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1020,CONCEPT-SET,8,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1337,CONCEPT-SET,9,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1025,CONCEPT-SET,10,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1341,CONCEPT-SET,11,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1028,CONCEPT-SET,13,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1310,CONCEPT-SET,14,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:854,CONCEPT-SET,15,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:853,CONCEPT-SET,16,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1027,CONCEPT-SET,17,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1024,CONCEPT-SET,18,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1340,CONCEPT-SET,19,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:166377,CONCEPT-SET,20,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161926,CONCEPT-SET,21,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165396,CONCEPT-SET,22,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165557,CONCEPT-SET,23,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1329,CONCEPT-SET,24,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:167166,CONCEPT-SET,25,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161150,CONCEPT-SET,26,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:163615,CONCEPT-SET,27,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1319,CONCEPT-SET,28,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165558,CONCEPT-SET,29,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1021,CONCEPT-SET,30,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1307,CONCEPT-SET,31,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165559,CONCEPT-SET,32,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165578,CONCEPT-SET,33,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1023,CONCEPT-SET,34,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1339,CONCEPT-SET,35,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1022,CONCEPT-SET,36,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,SNOMED-CT:55323000,CONCEPT-SET,37,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1309,CONCEPT-SET,38,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1308,CONCEPT-SET,39,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165560,CONCEPT-SET,40,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165303,CONCEPT-SET,41,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165579,CONCEPT-SET,42,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:165580,CONCEPT-SET,43,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:163604,CONCEPT-SET,44,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:160232,CONCEPT-SET,45,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:168105,CONCEPT-SET,46,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:163605,CONCEPT-SET,47,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1333,CONCEPT-SET,48,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1332,CONCEPT-SET,49,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:952,CONCEPT-SET,50,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1331,CONCEPT-SET,51,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1330,CONCEPT-SET,52,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:166395,CONCEPT-SET,53,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:163427,CONCEPT-SET,54,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161433,CONCEPT-SET,55,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161233,CONCEPT-SET,56,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:300,CONCEPT-SET,57,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:5497,CONCEPT-SET,58,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:730,CONCEPT-SET,59,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161435,CONCEPT-SET,60,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:163426,CONCEPT-SET,61,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:855,CONCEPT-SET,62,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1015,CONCEPT-SET,63,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161421,CONCEPT-SET,64,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161482,CONCEPT-SET,65,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1338,CONCEPT-SET,66,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1017,CONCEPT-SET,67,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1018,CONCEPT-SET,68,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:851,CONCEPT-SET,69,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1336,CONCEPT-SET,70,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161153,CONCEPT-SET,71,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:729,CONCEPT-SET,72,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161481,CONCEPT-SET,73,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:679,CONCEPT-SET,74,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1016,CONCEPT-SET,75,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:1327,CONCEPT-SET,76,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:161470,CONCEPT-SET,77,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:160225,CONCEPT-SET,78,,
2c87f0c0-9b9b-4c8b-ae96-20e6361f21d5,CIEL:678,CONCEPT-SET,79,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:165556,CONCEPT-SET,1,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163647,CONCEPT-SET,2,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:159649,CONCEPT-SET,3,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163650,CONCEPT-SET,4,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:165541,CONCEPT-SET,5,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163691,CONCEPT-SET,6,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163690,CONCEPT-SET,7,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:165540,CONCEPT-SET,8,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163649,CONCEPT-SET,9,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:167209,CONCEPT-SET,10,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:161453,CONCEPT-SET,11,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:161452,CONCEPT-SET,12,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:167212,CONCEPT-SET,13,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163646,CONCEPT-SET,14,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163651,CONCEPT-SET,15,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163648,CONCEPT-SET,16,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163694,CONCEPT-SET,17,,
5a950b75-e24c-438d-9e64-5795c6cb921b,CIEL:163693,CONCEPT-SET,18,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:159864,CONCEPT-SET,1,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:159863,CONCEPT-SET,2,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163616,CONCEPT-SET,3,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163617,CONCEPT-SET,4,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:166198,CONCEPT-SET,5,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:161230,CONCEPT-SET,6,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:166199,CONCEPT-SET,7,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:161471,CONCEPT-SET,8,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163614,CONCEPT-SET,9,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163627,CONCEPT-SET,10,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:192,CONCEPT-SET,11,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:166123,CONCEPT-SET,12,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165896,CONCEPT-SET,13,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165835,CONCEPT-SET,14,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165898,CONCEPT-SET,15,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165836,CONCEPT-SET,16,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165837,CONCEPT-SET,17,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165899,CONCEPT-SET,18,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165839,CONCEPT-SET,19,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:166399,CONCEPT-SET,20,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:165966,CONCEPT-SET,21,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:168207,CONCEPT-SET,22,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:160708,CONCEPT-SET,23,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163626,CONCEPT-SET,24,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:164934,CONCEPT-SET,25,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:164930,CONCEPT-SET,26,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:161494,CONCEPT-SET,27,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163618,CONCEPT-SET,28,,
af18babe-99b0-44f4-ac7a-88b3d91a0c2a,CIEL:163620,CONCEPT-SET,29,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167399,CONCEPT-SET,1,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167404,CONCEPT-SET,2,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:163645,CONCEPT-SET,3,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:165561,CONCEPT-SET,4,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161485,CONCEPT-SET,5,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:159648,CONCEPT-SET,6,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:163619,CONCEPT-SET,7,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:163678,CONCEPT-SET,8,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:163677,CONCEPT-SET,9,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167405,CONCEPT-SET,10,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167403,CONCEPT-SET,11,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167398,CONCEPT-SET,12,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161155,CONCEPT-SET,13,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161484,CONCEPT-SET,14,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167364,CONCEPT-SET,15,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161454,CONCEPT-SET,16,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:167351,CONCEPT-SET,17,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161448,CONCEPT-SET,18,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:160735,CONCEPT-SET,19,,
3c3ba267-033d-4433-abd6-49adce15e315,CIEL:161156,CONCEPT-SET,20,,
