Concept,Member,Member Type,Sort Weight,_version:1,_order:1000
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161697,CONCEPT-SET,20,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161686,CONCEPT-SET,21,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162926,CONCEPT-SET,22,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166939,CONCEPT-SET,23,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166731,CONCEPT-SET,24,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166730,CONCEPT-SET,25,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166729,CONCEPT-SET,26,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166753,CONCEPT-SET,27,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166129,CONCEPT-SET,28,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162019,CONCEPT-SET,29,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161969,CONCEPT-SET,30,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166759,CONCEPT-SET,31,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:166745,CONCEPT-SET,32,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162013,CONCEPT-SET,33,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:162029,CONCEPT-SET,34,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161680,CONCEPT-SET,35,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161681,CONCEPT-SET,36,,
165076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CIEL:161682,CONCEPT-SET,37,,
12da7334-41d7-4f93-a60b-a22a9cc3074c,CIEL:164977,CONCEPT-SET,1,,
12da7334-41d7-4f93-a60b-a22a9cc3074c,CIEL:164059,CONCEPT-SET,2,,
12da7334-41d7-4f93-a60b-a22a9cc3074c,CIEL:164060,CONCEPT-SET,3,,
12da7334-41d7-4f93-a60b-a22a9cc3074c,CIEL:163965,CONCEPT-SET,4,,
